"filename", "language", "Python", "Properties", "HTML", "Visual Basic", "JavaScript", "XSL", "C++", "C", "Markdown", "PostCSS", "reStructuredText", "JSON", "XML", "toml", "Ini", "Lua", "Batch", "PowerShell", "comment", "blank", "total"
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\raises.py", "Python", 1004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 331, 185, 1520
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\recwarn.py", "Python", 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 38, 366
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\reports.py", "Python", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 85, 638
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\runner.py", "Python", 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 66, 572
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\scope.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 92
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\setuponly.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 99
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\setupplan.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 40
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\skipping.py", "Python", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 49, 317
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\stash.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 25, 117
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\stepwise.py", "Python", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 210
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\terminal.py", "Python", 1341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 188, 1644
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\threadexception.py", "Python", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 28, 153
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\timing.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 95
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\tmpdir.py", "Python", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 40, 313
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\tracemalloc.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 25
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\unittest.py", "Python", 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 77, 517
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\unraisableexception.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 32, 164
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\warning_types.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 50, 167
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\_pytest\warnings.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 153
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\__init__.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 83
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\ado_consts.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 21, 284
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\adodbapi.py", "Python", 812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 102, 1154
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\apibase.py", "Python", 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 135, 724
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\examples\db_print.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 73
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\examples\db_table_names.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 22
"c:\Users\HENRRY\Desktop\backend_proy de grado\colegioenv\Lib\site-packages\adodbapi\examples\xls_read.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 42
